Thursday,4,80,27,28,10,13,0,Move On
Friday,5,34,35,20,11,4,0,Move On
Monday,1,74,18,35,11,7,0,Move On
Sunday,7,75,19,34,7,31,1,Move On
Saturday,6,75,40,27,11,26,1,Move On
Tuesday,2,50,19,14,3,1,0,Move On
Monday,1,103,22,7,1,16,0,Move On
Thursday,4,23,13,33,9,15,0,Move On
Tuesday,2,122,2,37,3,22,0,Move On
Tuesday,2,47,16,18,3,29,0,Move On
Sunday,7,98,47,16,9,25,1,Move On
Monday,1,106,39,17,3,21,0,Move On
Sunday,7,87,34,9,9,18,1,Move On
Monday,1,40,1,26,7,18,0,Move On
Friday,5,39,7,42,9,2,0,Move On
Friday,5,112,32,36,1,27,0,Move On
Wednesday,3,116,17,32,8,31,0,Move On
Saturday,6,86,37,28,4,2,1,Move On
Tuesday,2,31,39,32,10,18,0,Move On
Monday,1,91,31,28,1,30,0,Move On
Tuesday,2,20,10,33,9,20,0,Move On
Friday,5,96,13,40,4,15,0,Move On
Sunday,7,113,15,42,5,22,1,Move On
Thursday,4,33,39,19,6,9,0,Move On
Sunday,7,95,42,7,11,20,1,Move On
Tuesday,2,27,35,13,9,20,0,Move On
Saturday,6,28,45,9,3,12,1,Move On
Thursday,4,27,22,22,10,20,0,Move On
Friday,5,129,13,32,9,30,0,Move On
Wednesday,3,50,23,19,5,18,0,Move On
Thursday,4,31,18,13,8,18,0,Move On
Sunday,7,76,15,9,11,20,1,Move On
Thursday,4,64,7,6,2,24,0,Move On
Wednesday,3,37,32,14,8,3,0,Move On
Sunday,7,110,9,35,12,11,1,Move On
Sunday,7,113,22,41,1,22,1,Move On
Wednesday,3,29,37,37,1,25,0,Move On
Thursday,4,57,4,45,8,11,0,Move On
Tuesday,2,115,27,12,9,13,0,Move On
Friday,5,90,43,29,1,6,0,Move On
Friday,5,86,39,36,11,18,0,Move On
Thursday,4,118,29,17,6,9,0,Move On
Saturday,6,34,39,29,9,17,1,Move On
Friday,5,92,38,7,7,15,0,Move On
Thursday,4,31,37,21,10,20,0,Move On
Thursday,4,94,47,32,2,17,0,Move On
Friday,5,17,0,15,7,15,0,Move On
Sunday,7,61,25,28,1,1,1,Move On
Tuesday,2,52,5,39,3,22,0,Move On
Tuesday,2,113,20,23,8,23,0,Move On
Tuesday,2,66,42,27,9,20,0,Move On
Monday,1,27,24,31,1,9,0,Move On
Saturday,6,16,46,20,11,26,1,Move On
Tuesday,2,122,7,19,12,27,0,Move On
Friday,5,93,15,25,1,27,0,Move On
Wednesday,3,83,6,20,5,11,0,Move On
Friday,5,71,37,37,2,4,0,Move On
Thursday,4,54,5,17,4,14,0,Move On
Wednesday,3,25,4,40,3,2,0,Move On
Thursday,4,15,17,7,8,4,0,Move On
Sunday,7,114,14,30,7,24,1,Move On
Wednesday,3,111,13,10,9,28,0,Move On
Tuesday,2,36,9,18,9,6,0,Move On
Saturday,6,78,35,33,9,24,1,Move On
Wednesday,3,62,36,19,7,6,0,Move On
Monday,1,99,3,23,6,6,0,Move On
Sunday,7,52,28,24,12,25,1,Move On
Wednesday,3,111,37,11,8,17,0,Move On
Friday,5,32,22,7,10,14,0,Move On
Friday,5,73,3,30,12,2,0,Move On
Monday,1,73,28,34,3,28,0,Move On
Thursday,4,20,20,32,3,17,0,Move On
Saturday,6,126,10,29,9,10,1,Move On
Friday,5,115,22,18,7,8,0,Move On
Friday,5,18,37,41,4,15,0,Move On
Saturday,6,56,25,10,2,19,1,Move On
Saturday,6,86,14,14,4,16,1,Move On
Wednesday,3,97,32,44,12,7,0,Move On
Monday,1,17,43,13,5,16,0,Move On
Tuesday,2,118,23,39,9,20,0,Move On
Saturday,6,46,24,37,6,11,1,Move On
Tuesday,2,59,31,12,6,28,0,Move On
Monday,1,105,19,6,8,22,0,Move On
Sunday,7,64,14,18,5,22,1,Move On
Sunday,7,24,32,41,11,27,1,Move On
Friday,5,85,16,34,9,23,0,Move On
Friday,5,122,24,17,6,10,0,Move On
Tuesday,2,87,17,14,3,8,0,Move On
Thursday,4,115,11,33,3,24,0,Move On
Sunday,7,55,14,37,10,23,1,Move On
Wednesday,3,32,14,38,12,28,0,Move On
Friday,5,79,2,19,6,3,0,Move On
Monday,1,117,8,33,4,11,0,Move On
Saturday,6,118,20,23,4,30,1,Move On
Wednesday,3,68,34,28,7,6,0,Move On
Tuesday,2,35,11,13,12,13,0,Move On
Thursday,4,93,17,19,2,10,0,Move On
Wednesday,3,128,23,43,1,18,0,Move On
Sunday,7,118,0,38,6,5,1,Move On
Monday,1,48,1,27,9,5,0,Move On
Friday,5,41,47,21,12,23,0,Move On
Friday,5,35,34,25,12,2,0,Move On
Sunday,7,115,13,14,1,29,1,Move On
Wednesday,3,27,29,39,1,25,0,Move On
Wednesday,3,62,22,32,5,18,0,Move On
Monday,1,130,3,11,6,27,0,Move On
Thursday,4,60,22,39,8,11,0,Move On
Friday,5,21,23,29,8,19,0,Move On
Saturday,6,102,46,29,8,13,1,Move On
Friday,5,29,22,6,8,12,0,Move On
Thursday,4,84,24,30,3,17,0,Move On
Monday,1,79,5,17,1,9,0,Move On
Wednesday,3,56,1,10,12,14,0,Move On
Friday,5,92,25,42,12,30,0,Move On
Monday,1,117,6,45,6,6,0,Move On
Tuesday,2,42,12,14,6,28,0,Move On
Wednesday,3,111,40,35,6,29,0,Move On
Sunday,7,24,16,9,3,20,1,Move On
Monday,1,79,22,28,9,5,0,Move On
Wednesday,3,83,32,44,7,13,0,Move On
Monday,1,47,16,37,6,6,0,Move On
Monday,1,129,23,42,4,11,0,Move On
Thursday,4,88,32,38,4,14,0,Move On
Tuesday,2,54,14,29,6,28,0,Move On
Saturday,6,71,0,29,2,19,1,Move On
Thursday,4,19,4,43,10,6,0,Move On
Sunday,7,43,22,38,6,26,1,Move On
Monday,1,110,41,24,11,28,0,Move On
Wednesday,3,31,28,8,11,16,0,Move On
Saturday,6,115,2,11,2,5,1,Move On
Sunday,7,26,26,26,1,8,1,Move On
Sunday,7,100,14,18,1,1,1,Move On
Thursday,4,122,19,16,11,10,0,Move On
Thursday,4,21,13,23,7,28,0,Move On
Tuesday,2,126,27,19,3,1,0,Move On
Tuesday,2,25,29,34,3,1,0,Move On
Monday,1,15,31,11,12,26,0,Move On
Friday,5,30,25,27,3,25,0,Move On
Sunday,7,31,33,44,11,6,1,Move On
Monday,1,25,40,15,10,31,0,Move On
Wednesday,3,35,44,6,12,21,0,Move On
Tuesday,2,35,10,28,7,19,0,Move On
Wednesday,3,59,37,41,8,10,0,Move On
Monday,1,95,22,40,5,9,0,Move On
Sunday,7,44,1,42,4,24,1,Move On
Wednesday,3,118,22,33,8,17,0,Move On
Wednesday,3,17,23,19,9,21,0,Move On
Wednesday,3,46,28,20,11,30,0,Move On
Wednesday,3,38,10,12,11,16,0,Move On
Monday,1,108,33,30,10,24,0,Move On
Monday,1,73,18,20,1,23,0,Move On
Friday,5,105,15,38,12,9,0,Move On
Friday,5,93,32,39,4,8,0,Move On
Monday,1,64,18,41,1,30,0,Move On
Saturday,6,39,11,13,4,16,1,Move On
Saturday,6,88,16,26,2,12,1,Move On
Tuesday,2,43,2,23,3,8,0,Move On
Thursday,4,39,21,18,4,28,0,Move On
Monday,1,42,30,41,3,7,0,Move On
Thursday,4,104,15,39,1,26,0,Move On
Tuesday,2,96,34,26,8,30,0,Move On
Monday,1,46,47,25,10,31,0,Move On
Thursday,4,93,40,38,8,25,0,Move On
Saturday,6,27,14,18,10,15,1,Move On
Tuesday,2,45,18,24,4,26,0,Move On
Saturday,6,118,33,35,10,22,1,Move On
Thursday,4,22,20,22,7,21,0,Move On
Friday,5,121,13,6,10,21,0,Move On
Saturday,6,81,47,40,9,3,1,Move On
Sunday,7,96,0,7,6,12,1,Move On
Monday,1,60,39,40,9,19,0,Move On
Thursday,4,62,14,37,8,4,0,Move On
Wednesday,3,114,14,34,11,2,0,Move On
Saturday,6,119,42,44,9,24,1,Move On
Monday,1,81,39,38,11,28,0,Move On
Friday,5,124,33,9,6,17,0,Move On
Thursday,4,113,28,34,3,24,0,Busy
Friday,5,67,37,19,12,23,0,Busy
Wednesday,3,114,36,27,8,24,0,Busy
Thursday,4,115,2,22,2,10,0,Busy
Friday,5,81,38,10,4,15,0,Busy
Friday,5,43,46,14,11,11,0,Busy
Sunday,7,33,25,22,8,28,1,Busy
Saturday,6,43,35,28,2,26,1,Busy
Tuesday,2,84,29,37,9,20,0,Busy
Friday,5,112,33,25,8,12,0,Busy
Sunday,7,93,35,30,4,3,1,Busy
Sunday,7,92,2,6,9,25,1,Busy
Friday,5,102,16,44,10,21,0,Busy
Thursday,4,23,29,23,3,3,0,Busy
Saturday,6,21,3,26,6,4,1,Busy
Friday,5,19,2,9,4,29,0,Busy
Sunday,7,22,17,42,8,21,1,Busy
Sunday,7,30,23,7,7,24,1,Busy
Sunday,7,32,12,37,9,4,1,Busy
Sunday,7,53,29,39,8,14,1,Busy
Saturday,6,47,2,40,10,8,1,Busy
Tuesday,2,64,14,17,11,1,0,Busy
Friday,5,41,7,23,8,26,0,Busy
Wednesday,3,51,20,32,6,1,0,Busy
Monday,1,122,45,24,3,21,0,Busy
Friday,5,24,28,41,5,13,0,Busy
Saturday,6,89,15,32,4,9,1,Busy
Friday,5,118,40,32,8,12,0,Busy
Wednesday,3,80,32,17,6,1,0,Busy
Thursday,4,52,31,41,9,22,0,Busy
Tuesday,2,54,6,36,5,31,0,Busy
Thursday,4,123,28,27,8,11,0,Busy
Saturday,6,39,46,17,2,12,1,Busy
Friday,5,102,44,21,9,9,0,Busy
Wednesday,3,21,45,44,5,18,0,Busy
Saturday,6,72,46,30,4,9,1,Busy
Tuesday,2,46,41,26,5,10,0,Busy
Tuesday,2,25,5,41,1,24,0,Busy
Friday,5,43,2,38,3,4,0,Busy
Saturday,6,100,2,20,7,9,1,Busy
Sunday,7,63,15,29,12,25,1,Busy
Wednesday,3,51,18,42,1,11,0,Busy
Thursday,4,68,3,12,6,30,0,Busy
Sunday,7,21,36,16,1,15,1,Busy
Thursday,4,61,16,8,5,5,0,Busy
Tuesday,2,106,23,20,12,6,0,Busy
Thursday,4,93,42,9,7,28,0,Busy
Monday,1,50,27,18,8,22,0,Busy
Monday,1,35,37,44,8,8,0,Busy
Tuesday,2,41,12,13,5,24,0,Busy
Thursday,4,106,34,41,12,15,0,Busy
Wednesday,3,99,1,19,10,26,0,Busy
Thursday,4,23,42,9,2,3,0,Busy
Wednesday,3,94,29,12,7,6,0,Busy
Thursday,4,53,3,26,5,19,0,Busy
Monday,1,54,44,9,10,10,0,Busy
Thursday,4,90,25,33,8,25,0,Busy
Wednesday,3,128,2,6,8,10,0,Busy
Friday,5,48,33,10,9,9,0,Busy
Saturday,6,60,39,10,10,1,1,Busy
Tuesday,2,106,43,18,5,24,0,Busy
Sunday,7,115,25,30,11,20,1,Busy
Friday,5,113,30,36,12,2,0,Busy
Monday,1,50,28,31,7,18,0,Busy
Tuesday,2,62,30,34,8,23,0,Busy
Monday,1,60,5,45,9,26,0,Busy
Thursday,4,45,24,6,8,25,0,Busy
Friday,5,38,9,14,8,12,0,Busy
Sunday,7,108,32,25,11,6,1,Busy
Monday,1,26,17,33,12,5,0,Busy
Sunday,7,117,28,15,12,11,1,Busy
Monday,1,123,36,8,4,11,0,Busy
Saturday,6,48,5,6,3,12,1,Busy
Thursday,4,112,39,14,7,21,0,Busy
Saturday,6,120,27,34,4,2,1,Busy
Saturday,6,95,19,32,11,12,1,Busy
Sunday,7,88,21,18,1,29,1,Busy
Friday,5,92,1,6,1,13,0,Busy
Monday,1,120,43,10,7,4,0,Busy
Monday,1,28,1,7,11,21,0,Busy
Saturday,6,112,4,24,8,13,1,Busy
Tuesday,2,118,20,7,11,1,0,Busy
Sunday,7,105,20,45,5,29,1,Busy
Wednesday,3,129,23,36,2,23,0,Busy
Monday,1,71,13,6,2,21,0,Busy
Wednesday,3,106,17,28,6,29,0,Busy
Saturday,6,76,34,40,6,25,1,Busy
Monday,1,39,7,38,6,20,0,Busy
Tuesday,2,59,0,37,7,26,0,Busy
Sunday,7,66,18,19,11,6,1,Busy
Sunday,7,53,25,13,8,7,1,Busy
Monday,1,52,20,8,5,2,0,Busy
Thursday,4,129,23,21,9,8,0,Busy
Wednesday,3,68,27,38,12,21,0,Busy
Wednesday,3,66,18,14,2,16,0,Busy
Wednesday,3,90,41,15,9,28,0,Busy
Thursday,4,125,0,30,6,16,0,Busy
Thursday,4,60,35,21,4,14,0,Busy
Saturday,6,39,22,20,8,6,1,Busy
Sunday,7,126,39,37,4,3,1,Busy
Friday,5,49,2,37,7,22,0,Busy
Sunday,7,32,12,41,7,31,1,Busy
Tuesday,2,113,14,27,5,3,0,Busy
Saturday,6,50,43,27,12,10,1,Busy
Wednesday,3,95,12,8,8,10,0,Busy
Saturday,6,125,28,25,11,19,1,Busy
Saturday,6,107,28,11,10,1,1,Busy
Saturday,6,16,22,17,2,19,1,Busy
Saturday,6,23,37,7,8,20,1,Busy
Sunday,7,101,43,34,6,19,1,Busy
Friday,5,107,19,43,9,30,0,Busy
Wednesday,3,31,37,42,2,16,0,Busy
Saturday,6,111,35,26,1,28,1,Busy
Monday,1,51,24,24,2,7,0,Busy
Wednesday,3,59,7,7,3,16,0,Busy
Monday,1,93,8,31,10,10,0,Busy
Sunday,7,41,46,10,4,10,1,Busy
Thursday,4,56,47,45,7,7,0,Busy
Saturday,6,37,12,23,3,5,1,Busy
Tuesday,2,18,39,38,8,9,0,Busy
Wednesday,3,105,19,9,6,15,0,Busy
Monday,1,22,28,27,5,23,0,Busy
Sunday,7,86,43,29,4,17,1,Busy
Wednesday,3,35,17,37,11,16,0,Busy
Thursday,4,101,10,39,7,21,0,Busy
Wednesday,3,108,46,45,10,19,0,Busy
Saturday,6,127,35,6,9,3,1,Busy
Wednesday,3,53,44,43,7,20,0,Busy
Saturday,6,48,25,30,9,10,1,Busy
Tuesday,2,58,44,10,8,30,0,Busy
Saturday,6,72,37,23,8,20,1,Busy
Monday,1,77,6,20,5,23,0,Busy
Sunday,7,68,41,41,8,14,1,Busy
Wednesday,3,25,17,26,5,18,0,Busy
Sunday,7,69,9,20,1,8,1,Busy
Wednesday,3,48,9,23,4,6,0,Busy
Monday,1,73,24,19,6,13,0,Busy
Monday,1,52,13,18,10,24,0,Busy
Tuesday,2,43,17,36,5,3,0,Busy
Friday,5,49,10,38,11,4,0,Busy
Saturday,6,17,45,32,7,9,1,Busy
Wednesday,3,115,22,43,10,19,0,Busy
Friday,5,106,18,30,7,15,0,Busy
Wednesday,3,104,17,33,1,18,0,Busy
Saturday,6,68,10,13,11,5,1,Busy
Tuesday,2,56,45,18,8,30,0,Busy
Friday,5,64,19,18,4,1,0,Busy
Monday,1,29,30,38,5,9,0,Busy
Friday,5,53,44,16,1,20,0,Busy
Monday,1,70,44,45,9,19,0,Busy
Monday,1,66,30,17,6,13,0,Busy
Friday,5,29,7,21,4,1,0,Busy
Monday,1,112,3,33,5,16,0,Busy
Sunday,7,69,8,37,10,16,1,Busy
Monday,1,88,15,7,1,16,0,Busy
Friday,5,48,2,28,10,28,0,Busy
Monday,1,90,0,37,9,12,0,Busy
Monday,1,104,23,32,11,7,0,Busy
Thursday,4,37,24,19,12,15,0,Busy
Monday,1,124,26,38,12,12,0,Busy
Wednesday,3,36,11,36,11,16,0,Busy
Tuesday,2,84,22,12,10,25,0,Busy
Wednesday,3,107,7,40,6,15,0,Busy
Monday,1,85,41,24,4,11,0,Busy
Tuesday,2,123,19,45,4,26,0,Busy
Tuesday,2,102,0,21,2,8,0,Busy
Monday,1,80,6,31,5,2,0,Busy
Monday,1,20,39,31,7,25,0,Busy
Friday,5,24,29,40,5,27,0,Busy
Sunday,7,26,2,11,4,3,1,Busy
Sunday,7,36,43,17,4,3,1,Busy
Friday,5,71,28,21,7,8,0,Busy
Thursday,4,43,43,20,5,19,0,Busy
Tuesday,2,91,33,36,12,20,0,Busy
Wednesday,3,32,27,18,9,14,0,Busy
Thursday,4,110,23,18,8,11,0,Busy
Monday,1,130,8,26,7,11,0,Busy
Friday,5,37,35,26,2,11,0,Busy
Sunday,7,122,38,20,10,30,1,Busy
Tuesday,2,72,33,8,10,18,0,Busy
Sunday,7,110,14,38,2,13,1,Busy
Wednesday,3,44,2,20,5,25,0,Busy
Thursday,4,78,32,11,1,19,0,Busy
Tuesday,2,71,25,23,10,4,0,Busy
Thursday,4,57,38,44,8,25,0,Busy
Wednesday,3,114,46,29,10,26,0,Busy
Wednesday,3,119,33,6,12,28,0,Busy
Sunday,7,100,38,31,12,18,1,Busy
Friday,5,121,0,29,8,19,0,Busy
Tuesday,2,29,33,17,1,10,0,Busy
Tuesday,2,120,5,8,7,5,0,Busy
Tuesday,2,27,26,14,7,26,0,Busy
Sunday,7,79,18,39,6,19,1,Busy
Tuesday,2,36,21,18,6,14,0,Busy
Wednesday,3,15,31,9,1,4,0,Busy
Thursday,4,120,22,43,3,31,0,Busy
Thursday,4,27,7,35,6,16,0,Busy
Wednesday,3,48,20,26,5,25,0,Busy
Friday,5,105,43,29,2,4,0,Busy
Thursday,4,32,20,14,10,13,0,Busy
Friday,5,44,25,6,7,22,0,Busy
Wednesday,3,71,11,34,3,30,0,Busy
Sunday,7,57,44,9,4,10,1,Busy
Saturday,6,23,33,24,10,29,1,Busy
Tuesday,2,95,33,42,11,15,0,Busy
Saturday,6,15,32,24,7,9,1,Busy
Tuesday,2,66,20,42,1,17,0,Busy
Friday,5,90,27,24,9,30,0,Busy
Monday,1,39,3,6,7,4,0,Busy
Saturday,6,97,15,45,12,17,1,Busy
Monday,1,110,19,14,8,1,0,Busy
Tuesday,2,53,43,30,3,8,0,Busy
Monday,1,104,24,18,9,12,0,Busy
Saturday,6,70,21,15,12,17,1,Busy
Sunday,7,50,28,16,1,1,1,Busy
Sunday,7,64,12,24,12,11,1,Busy
Sunday,7,122,14,43,1,22,1,Busy
Monday,1,114,11,45,11,7,0,Busy
Friday,5,59,0,17,7,1,0,Busy
Sunday,7,93,37,36,7,17,1,Busy
Sunday,7,50,38,13,11,27,1,Busy
Friday,5,98,19,19,4,29,0,Busy
Sunday,7,67,45,25,5,15,1,Busy
Sunday,7,43,41,28,8,21,1,Busy
Sunday,7,87,36,42,5,8,1,Busy
Saturday,6,89,18,18,10,22,1,Busy
Saturday,6,108,0,21,3,5,1,Busy
Wednesday,3,25,1,15,3,23,0,Busy
Friday,5,111,41,12,4,8,0,Busy
Friday,5,34,2,39,4,8,0,Busy
Thursday,4,115,39,26,3,31,0,Busy
Sunday,7,29,46,23,10,2,1,Busy
Sunday,7,125,23,10,11,27,1,Busy
Saturday,6,23,38,11,5,14,1,Busy
Saturday,6,107,1,29,12,24,1,Busy
Wednesday,3,27,6,43,9,14,0,Busy
Monday,1,129,33,22,11,28,0,Busy
Sunday,7,96,31,25,3,27,1,Busy
Tuesday,2,64,14,16,2,8,0,Busy
Sunday,7,38,9,38,10,2,1,Busy
Wednesday,3,51,34,20,8,24,0,Busy
Saturday,6,44,47,27,11,5,1,Busy
Monday,1,47,32,45,5,16,0,Busy
Saturday,6,91,2,15,4,2,1,Busy
Monday,1,117,39,40,12,19,0,Busy
Sunday,7,58,7,6,8,28,1,Busy
Friday,5,96,37,40,6,17,0,Busy
Tuesday,2,100,1,19,2,1,0,Busy
Thursday,4,105,13,18,1,19,0,Busy
Sunday,7,16,9,10,7,17,1,Busy
Friday,5,124,9,31,5,20,0,Busy
Thursday,4,75,42,41,12,1,0,Busy
Friday,5,40,16,45,10,7,0,Busy
Sunday,7,82,13,14,9,18,1,Busy
Thursday,4,49,19,8,2,3,0,Busy
Tuesday,2,61,37,40,4,26,0,Busy
Wednesday,3,113,18,39,3,23,0,Busy
Sunday,7,123,13,42,10,16,1,Busy
Friday,5,36,1,39,8,12,0,Busy
Tuesday,2,52,46,21,10,25,0,Busy
Saturday,6,17,3,39,6,4,1,Busy
Wednesday,3,73,15,14,4,20,0,Busy
Sunday,7,107,40,35,6,19,1,Busy
Friday,5,82,35,27,6,3,0,Busy
Wednesday,3,47,22,33,12,14,0,Busy
Wednesday,3,35,42,16,9,21,0,Busy
Monday,1,98,4,16,10,24,0,Busy
Friday,5,85,10,19,11,18,0,Busy
Thursday,4,127,13,13,7,14,0,Busy
Wednesday,3,101,18,23,11,16,0,Busy
Wednesday,3,75,15,6,2,2,0,Busy
Monday,1,33,1,33,3,7,0,Busy
Saturday,6,50,18,6,1,14,1,Busy
Wednesday,3,85,27,34,4,6,0,Busy
Friday,5,81,14,18,5,27,0,Busy
Saturday,6,112,1,10,7,16,1,Busy
Monday,1,39,15,12,12,26,0,Busy
Saturday,6,53,16,7,7,23,1,Busy
Thursday,4,39,47,20,9,1,0,Busy
Wednesday,3,43,3,29,8,24,0,Busy
Friday,5,113,28,33,1,6,0,Busy
Tuesday,2,67,24,30,6,28,0,Busy
Thursday,4,84,7,12,10,6,0,Busy
Sunday,7,15,14,27,6,12,1,Busy
Friday,5,49,19,28,12,16,0,Busy
Wednesday,3,116,12,15,5,4,0,Busy
Wednesday,3,22,23,38,8,24,0,Busy
Monday,1,52,19,9,8,1,0,Busy
Friday,5,79,11,18,1,27,0,Busy
Thursday,4,49,42,27,6,16,0,Busy
Wednesday,3,50,47,27,4,6,0,Busy
Thursday,4,28,11,30,3,17,0,Busy
Wednesday,3,41,1,39,6,22,0,Busy
Friday,5,56,31,9,12,2,0,Busy
Friday,5,73,4,7,7,22,0,Busy
Saturday,6,51,5,10,1,21,1,Busy
Saturday,6,129,20,40,12,10,1,Busy
Friday,5,96,9,6,9,30,0,Busy
Wednesday,3,28,17,18,11,2,0,Busy
Wednesday,3,96,10,23,11,9,0,Busy
Wednesday,3,121,10,41,4,27,0,Busy
Thursday,4,96,46,11,4,14,0,Busy
Sunday,7,36,39,8,9,11,1,Busy
Saturday,6,60,46,13,2,5,1,Busy
Friday,5,92,14,44,6,17,0,Busy
Wednesday,3,125,21,8,3,23,0,Busy
Friday,5,128,19,43,1,6,0,Busy
Saturday,6,20,13,9,2,12,1,Busy
Saturday,6,49,32,22,8,6,1,Busy
Wednesday,3,115,44,38,10,5,0,Busy
Monday,1,93,3,21,7,25,0,Busy
Saturday,6,90,32,28,12,17,1,Busy
Monday,1,38,8,45,11,21,0,Busy
Friday,5,119,33,42,2,25,0,Busy
Wednesday,3,34,10,12,1,11,0,Busy
Friday,5,24,31,24,1,20,0,Busy
Tuesday,2,121,15,8,1,10,0,Busy
Wednesday,3,99,47,19,4,20,0,Busy
Sunday,7,31,22,24,4,24,1,Busy
Saturday,6,65,35,38,10,8,1,Busy
Thursday,4,79,30,39,7,14,0,Busy
Thursday,4,62,25,18,6,16,0,Busy
Friday,5,63,1,25,9,9,0,Busy
Saturday,6,29,8,44,4,2,1,Busy
Tuesday,2,84,21,34,9,6,0,Busy
Friday,5,47,1,31,5,27,0,Busy
Sunday,7,70,42,14,12,18,1,Busy
Friday,5,46,36,26,2,25,0,Busy
Tuesday,2,94,31,7,11,22,0,Busy
Friday,5,116,35,26,6,10,0,Busy
Monday,1,68,22,22,3,21,0,Busy
Wednesday,3,95,38,28,5,11,0,Busy
Monday,1,88,12,17,1,23,0,Busy
Thursday,4,107,45,33,11,24,0,Busy
Wednesday,3,108,6,33,5,25,0,Busy
Friday,5,72,1,32,12,30,0,Busy
Thursday,4,65,6,27,12,15,0,Busy
Tuesday,2,61,38,27,11,29,0,Busy
Monday,1,83,19,11,12,26,0,Busy
Sunday,7,93,37,21,10,23,1,Busy
Sunday,7,82,18,27,3,13,1,Busy
Wednesday,3,71,9,44,3,2,0,Busy
Friday,5,31,19,10,1,20,0,Busy
Thursday,4,30,42,7,1,19,0,Busy
Monday,1,37,19,43,9,19,0,Busy
Friday,5,78,21,34,3,18,0,Busy
Saturday,6,95,27,35,3,12,1,Busy
Thursday,4,102,11,23,4,28,0,Busy
Thursday,4,24,45,40,12,22,0,Busy
Wednesday,3,74,35,13,6,1,0,Busy
Thursday,4,42,15,42,1,12,0,Busy
Monday,1,65,3,12,3,28,0,Busy
Wednesday,3,20,13,11,2,2,0,Busy
Monday,1,29,0,8,11,14,0,Busy
Sunday,7,110,11,8,2,20,1,Busy
Sunday,7,100,32,24,5,8,1,Busy
Monday,1,39,4,10,4,18,0,Busy
Monday,1,29,18,11,4,4,0,Busy
Friday,5,125,21,45,8,19,0,Busy
Thursday,4,74,46,24,4,7,0,Busy
Monday,1,124,41,34,9,19,0,Busy
Saturday,6,42,40,35,6,4,1,Busy
Monday,1,114,21,38,8,1,0,Busy
Tuesday,2,48,11,38,12,20,0,Busy
Sunday,7,96,40,7,1,29,1,Busy
Tuesday,2,17,9,19,1,24,0,Busy
Friday,5,84,0,8,6,24,0,Busy
Friday,5,33,33,22,6,3,0,Busy
Monday,1,96,9,10,10,24,0,Busy
Tuesday,2,34,44,38,12,13,0,Busy
Monday,1,87,46,34,11,28,0,Busy
Monday,1,61,21,37,10,24,0,Busy
Wednesday,3,50,34,13,4,20,0,Busy
Friday,5,33,42,19,5,20,0,Busy
Monday,1,115,26,16,11,14,0,Busy
Sunday,7,74,21,32,3,27,1,Busy
Friday,5,120,25,15,6,24,0,Busy
Saturday,6,54,46,7,2,12,1,Busy
Tuesday,2,37,22,16,9,13,0,Busy
Thursday,4,53,33,28,10,6,0,Busy
Sunday,7,121,17,42,5,29,1,Busy
Friday,5,119,32,45,7,22,0,Busy
Monday,1,94,13,22,1,16,0,Busy
Friday,5,127,38,26,2,18,0,Busy
Tuesday,2,18,16,11,9,6,0,Busy
Friday,5,99,10,28,5,13,0,Busy
Saturday,6,38,2,18,11,19,1,Busy
Thursday,4,42,47,43,1,5,0,Busy
Monday,1,18,29,33,1,23,0,Busy
Saturday,6,40,12,33,11,12,1,Busy
Friday,5,90,33,42,8,5,0,Busy
Tuesday,2,101,10,29,11,22,0,Busy
Friday,5,105,8,42,12,30,0,Busy
Saturday,6,63,41,19,4,23,1,Busy
Friday,5,56,30,17,2,4,0,Busy
Friday,5,105,9,21,1,6,0,Busy
Sunday,7,39,43,39,3,6,1,Busy
Friday,5,94,32,13,9,30,0,Busy
Saturday,6,79,23,17,5,21,1,Busy
Sunday,7,100,5,11,3,27,1,Busy
Wednesday,3,118,22,27,11,16,0,Busy
Saturday,6,45,16,28,9,3,1,Busy
Monday,1,121,11,32,9,5,0,Busy
Sunday,7,77,47,21,8,7,1,Busy
Thursday,4,71,0,31,6,9,0,Busy
Wednesday,3,66,29,40,11,9,0,Busy
Friday,5,16,37,14,11,11,0,Busy
Monday,1,41,29,17,5,9,0,Busy
Sunday,7,72,38,39,8,14,1,Busy
Tuesday,2,91,23,31,6,14,0,Busy
Thursday,4,76,41,9,4,28,0,Busy
Saturday,6,84,20,12,3,12,1,Busy
Friday,5,37,6,30,11,11,0,Busy
Monday,1,67,31,45,8,29,0,Busy
Thursday,4,49,8,14,5,19,0,Busy
Wednesday,3,97,41,35,11,2,0,Busy
Wednesday,3,94,32,38,5,11,0,Busy
Monday,1,34,21,31,11,14,0,Busy
Wednesday,3,60,27,24,12,14,0,Busy
Wednesday,3,51,0,39,6,15,0,Busy
Thursday,4,64,21,27,6,9,0,Busy
Thursday,4,18,12,13,5,26,0,Busy
Wednesday,3,94,32,45,9,21,0,Busy
Sunday,7,103,40,18,9,25,1,Busy
Tuesday,2,47,31,26,2,15,0,Busy
Wednesday,3,101,30,14,11,30,0,Busy
Thursday,4,19,27,30,9,1,0,Busy
Wednesday,3,49,13,36,4,13,0,Busy
Saturday,6,53,5,43,4,2,1,Busy
Wednesday,3,17,43,30,6,8,0,Busy
Wednesday,3,48,30,38,1,25,0,Busy
Saturday,6,20,32,22,8,13,1,Busy
Saturday,6,119,41,7,9,10,1,Busy
